\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2023-03-24 08:00:33,,,,,,,,,,,,,,
\\For 2023,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2023-01-27,13,17627,582,1425,1232,1104,6504,1205,97,3385,582,1762,17879,251
2023-01-27,14,17509,579,1411,1202,1075,6520,1192,97,3387,589,1801,17854,344
2023-01-27,15,17764,582,1399,1196,1076,6541,1211,94,3384,581,1861,17926,162
2023-01-27,16,18163,585,1429,1217,1116,6588,1256,94,3375,577,1920,18157,-6
2023-01-27,17,18605,598,1447,1270,1175,6610,1321,97,3387,583,2050,18538,-67
2023-01-27,18,18992,610,1443,1334,1226,6747,1416,100,3520,591,1982,18970,-22
2023-01-27,19,18954,622,1440,1314,1184,6680,1431,98,3592,584,1939,18886,-68
2023-01-27,20,18558,624,1500,1280,1130,6560,1412,97,3498,564,1888,18553,-5
2023-01-27,21,18185,638,1519,1238,1090,6455,1382,94,3468,559,1831,18273,89
2023-01-27,22,17537,649,1480,1184,1034,6250,1324,91,3353,542,1755,17662,124
2023-01-27,23,16617,636,1460,1107,954,5910,1238,88,3138,506,1636,16674,57
2023-01-27,24,15644,623,1429,1047,888,5517,1142,84,2952,477,1551,15711,67
2023-01-28,1,14914,615,1400,1002,850,5209,1073,83,2795,451,1524,15002,88
2023-01-28,2,14438,612,1390,976,818,4955,1018,81,2671,433,1488,14442,4
2023-01-28,3,14130,613,1377,979,807,4775,989,82,2623,418,1496,14158,29
2023-01-28,4,14013,612,1367,968,801,4696,972,82,2573,444,1543,14058,45
2023-01-28,5,14161,609,1362,954,802,4704,981,81,2562,433,1615,14103,-58
2023-01-28,6,14455,606,1365,953,822,4778,1002,84,2605,427,1717,14357,-99
2023-01-28,7,15080,602,1382,985,858,4930,1055,86,2697,448,1870,14911,-169
2023-01-28,8,15713,624,1416,1041,917,5165,1125,92,2811,485,2005,15680,-33
2023-01-28,9,16575,630,1444,1062,954,5391,1188,101,2924,513,2081,16289,-286
2023-01-28,10,16928,644,1424,1090,968,5651,1229,102,3007,550,2132,16796,-132
2023-01-28,11,17059,629,1404,1123,914,5842,1248,103,3109,547,2146,17066,7
2023-01-28,12,17332,613,1374,1130,861,5982,1246,107,3174,561,2036,17083,-249
2023-01-28,13,16843,596,1336,1124,842,6011,1243,112,3194,542,1823,16822,-21
2023-01-28,14,16532,589,1330,1119,880,5949,1225,113,3186,535,1837,16762,230
2023-01-28,15,16687,600,1345,1129,887,5852,1221,114,3191,536,2034,16909,222
2023-01-28,16,16960,621,1350,1142,945,5817,1244,110,3139,547,2123,17040,80
2023-01-28,17,17557,644,1410,1196,1050,5914,1309,112,3260,566,2158,17621,64
2023-01-28,18,18314,676,1441,1259,1169,6163,1413,115,3400,586,2102,18324,10
2023-01-28,19,18493,688,1454,1225,1176,6232,1419,115,3422,594,2058,18383,-110
2023-01-28,20,17966,686,1430,1217,1147,6094,1371,112,3329,570,1975,17931,-34
2023-01-28,21,17356,689,1461,1182,1113,5940,1329,110,3271,552,1892,17539,184
2023-01-28,22,16960,688,1481,1124,1073,5760,1272,108,3151,518,1780,16956,-4
2023-01-28,23,16219,672,1478,1056,1019,5550,1203,106,2973,501,1667,16224,6
2023-01-28,24,15476,663,1450,1013,958,5260,1134,103,2875,475,1618,15549,74
2023-01-29,1,15071,657,1428,960,928,5053,1089,100,2734,457,1621,15027,-44
2023-01-29,2,14649,655,1395,922,908,4874,1054,99,2631,442,1618,14597,-52
2023-01-29,3,14316,653,1252,919,897,4739,1038,97,2600,439,1637,14269,-47
2023-01-29,4,14212,657,1239,913,870,4639,1031,96,2570,448,1671,14135,-77
2023-01-29,5,14195,658,1254,928,849,4601,1035,98,2597,438,1682,14141,-54
2023-01-29,6,14267,657,1263,954,835,4681,1055,98,2630,489,1676,14339,72
2023-01-29,7,14936,649,1280,988,871,4807,1096,101,2690,524,1762,14767,-168
2023-01-29,8,15553,663,1334,1048,936,4967,1149,103,2844,487,1876,15407,-146
2023-01-29,9,16112,678,1386,1101,997,5191,1217,108,2940,501,1944,16063,-49
2023-01-29,10,16677,691,1376,1130,1059,5467,1272,106,3004,512,2043,16658,-18
2023-01-29,11,17334,679,1391,1181,1109,5719,1310,104,3078,534,2113,17217,-117
2023-01-29,12,17436,680,1381,1229,1121,5950,1324,102,3096,546,2132,17562,125
2023-01-29,13,17554,650,1383,1240,1187,6059,1334,106,3163,551,2101,17772,218
2023-01-29,14,17441,637,1352,1241,1163,6101,1321,105,3150,546,2064,17681,240
2023-01-29,15,17332,626,1360,1234,1157,6020,1305,105,3131,561,2014,17514,182
2023-01-29,16,17430,623,1334,1236,1202,6031,1315,112,3192,569,2079,17693,264
2023-01-29,17,17883,642,1376,1280,1244,6138,1357,115,3278,587,2101,18118,234
2023-01-29,18,18813,675,1426,1350,1283,6423,1462,117,3471,605,2066,18877,64
2023-01-29,19,19118,674,1448,1313,1277,6548,1483,113,3516,597,2030,18999,-118
2023-01-29,20,18629,671,1454,1258,1244,6425,1446,111,3443,580,1983,18616,-13
2023-01-29,21,18228,691,1463,1216,1208,6267,1407,113,3363,565,1924,18217,-12
2023-01-29,22,17644,693,1453,1184,1148,6077,1347,113,3259,536,1827,17635,-8
2023-01-29,23,16659,678,1409,1119,1065,5772,1267,109,3095,508,1720,16742,82
2023-01-29,24,15815,659,1401,1069,997,5457,1191,104,2947,476,1684,15985,171
2023-01-30,1,15253,656,1380,1000,975,5206,1155,104,2848,454,1688,15465,212
2023-01-30,2,14922,675,1373,954,963,5030,1137,103,2805,446,1689,15174,252
2023-01-30,3,14935,669,1393,970,963,4937,1128,103,2847,439,1708,15158,222
2023-01-30,4,15129,670,1411,979,977,4930,1133,103,2855,445,1745,15249,119
2023-01-30,5,15331,670,1412,1021,997,5015,1152,102,2852,499,1801,15520,189
2023-01-30,6,16035,678,1412,1075,1048,5227,1199,104,2988,515,1895,16140,106
2023-01-30,7,17314,685,1465,1159,1132,5697,1304,110,3271,536,2074,17432,118
2023-01-30,8,18739,695,1473,1226,1211,6245,1421,115,3551,582,2263,18782,43
2023-01-30,9,19275,718,1484,1286,1241,6506,1444,115,3590,618,2310,19312,37
2023-01-30,10,19503,713,1476,1269,1242,6661,1437,114,3621,626,2330,19489,-14
2023-01-30,11,19541,689,1470,1270,1226,6755,1427,99,3613,632,2320,19502,-39
2023-01-30,12,19228,657,1438,1268,1222,6821,1402,102,3578,633,2282,19402,174
2023-01-30,13,19087,627,1384,1299,1212,6768,1381,101,3545,614,2285,19217,131
2023-01-30,14,18921,580,1363,1264,1177,6727,1353,105,3561,627,2293,19050,129
2023-01-30,15,19146,584,1423,1257,1173,6712,1360,109,3523,624,2296,19060,-86
2023-01-30,16,19121,577,1420,1257,1191,6704,1374,109,3560,591,2286,19070,-51
2023-01-30,17,19460,597,1449,1300,1246,6789,1433,113,3611,602,2280,19421,-38
2023-01-30,18,19957,641,1431,1379,1315,6986,1529,111,3770,617,2196,19974,16
2023-01-30,19,20114,659,1421,1365,1301,7034,1543,109,3793,601,2154,19979,-135
2023-01-30,20,19493,665,1489,1325,1260,6907,1526,109,3714,591,2099,19685,191
2023-01-30,21,19030,665,1565,1273,1198,6735,1483,106,3658,570,2024,19277,247
2023-01-30,22,18183,691,1536,1221,1142,6488,1412,106,3484,536,1886,18503,320
2023-01-30,23,17458,685,1517,1138,1063,6138,1321,100,3341,526,1770,17600,142
2023-01-30,24,16484,683,1487,1066,988,5739,1235,96,3138,472,1720,16623,139
2023-01-31,1,15818,674,1475,1013,956,5411,1182,98,2999,448,1712,15968,150
2023-01-31,2,15481,651,1464,986,940,5233,1148,100,2895,438,1722,15577,96
2023-01-31,3,15554,664,1458,966,929,5179,1147,99,2896,474,1767,15580,26
2023-01-31,4,15651,678,1456,973,913,5135,1153,99,2886,466,1823,15582,-69
2023-01-31,5,15821,684,1452,1029,970,5193,1181,99,2969,477,1882,15936,116
2023-01-31,6,16510,682,1456,1074,1039,5412,1237,103,3056,502,1988,16549,39
2023-01-31,7,17659,686,1516,1157,1102,5855,1342,111,3258,541,2150,17719,59
2023-01-31,8,19153,692,1572,1284,1224,6331,1450,118,3494,592,2312,19069,-84
2023-01-31,9,19540,706,1563,1287,1238,6489,1472,120,3592,604,2316,19387,-153
2023-01-31,10,19314,694,1549,1261,1184,6562,1450,121,3535,601,2241,19198,-115
2023-01-31,11,19039,668,1542,1276,1127,6667,1406,121,3478,592,2034,18909,-130
2023-01-31,12,18520,630,1477,1259,1062,6719,1371,112,3498,595,1900,18622,102
2023-01-31,13,18545,623,1439,1243,1003,6716,1347,119,3518,573,1835,18415,-130
2023-01-31,14,18352,616,1425,1234,977,6683,1334,118,3540,570,1795,18293,-59
2023-01-31,15,18258,611,1436,1200,995,6668,1327,119,3501,578,1815,18250,-8
2023-01-31,16,18340,612,1460,1231,1058,6672,1353,119,3498,567,1964,18535,194
2023-01-31,17,19128,627,1516,1286,1182,6772,1438,117,3579,599,2212,19327,199
2023-01-31,18,20127,652,1513,1395,1288,7018,1538,122,3725,626,2255,20132,4
2023-01-31,19,20486,664,1522,1389,1317,7101,1577,121,3790,619,2242,20341,-145
2023-01-31,20,20183,692,1526,1376,1302,7004,1562,117,3786,604,2189,20158,-25
2023-01-31,21,19589,704,1526,1337,1269,6852,1527,117,3681,595,2115,19724,135
2023-01-31,22,18855,707,1527,1279,1212,6619,1452,110,3509,570,2007,18990,135
2023-01-31,23,17660,697,1493,1210,1149,6261,1358,106,3353,525,1893,18045,385
2023-01-31,24,16864,682,1441,1135,1099,5904,1277,103,3146,490,1833,17109,245
2023-02-01,1,16126,675,1398,1059,1018,5612,1238,98,3046,470,1789,16403,277
2023-02-01,2,15761,675,1371,1053,1002,5415,1200,93,2942,468,1768,15988,226
2023-02-01,3,15782,672,1361,1073,1017,5313,1188,93,2979,462,1788,15946,164
2023-02-01,4,15736,673,1357,1078,1019,5289,1188,94,2946,457,1817,15917,181
2023-02-01,5,15764,675,1357,1088,1059,5301,1204,96,2973,508,1862,16123,358
2023-02-01,6,16481,679,1360,1168,1095,5518,1254,97,3052,529,1949,16702,221
2023-02-01,7,17489,662,1427,1268,1180,5931,1351,100,3259,538,2106,17824,335
2023-02-01,8,18940,690,1517,1326,1270,6401,1444,106,3511,612,2275,19153,213
2023-02-01,9,19216,715,1522,1354,1266,6650,1470,106,3597,607,2249,19535,319
2023-02-01,10,19133,713,1481,1348,1188,6784,1453,105,3548,575,2169,19364,231
2023-02-01,11,18770,678,1435,1304,1086,6857,1426,103,3555,590,1946,18980,209
2023-02-01,12,18368,661,1394,1289,1037,6846,1408,101,3506,602,1730,18573,206
2023-02-01,13,18185,646,1395,1279,973,6881,1399,104,3489,564,1645,18376,191
2023-02-01,14,18055,635,1383,1253,919,6841,1394,107,3478,579,1632,18223,168
2023-02-01,15,17884,644,1405,1240,946,6820,1387,101,3437,556,1658,18193,309
2023-02-01,16,18089,643,1429,1248,1017,6785,1388,100,3443,555,1710,18319,230
2023-02-01,17,18679,646,1481,1314,1129,6821,1438,104,3502,578,1925,18937,258
2023-02-01,18,19527,665,1490,1407,1241,7027,1530,107,3701,599,2053,19821,294
2023-02-01,19,19635,678,1492,1360,1219,7145,1565,104,3712,592,2066,19933,298
2023-02-01,20,19446,701,1515,1332,1191,7036,1531,100,3729,579,2009,19722,277
2023-02-01,21,19161,709,1539,1301,1158,6894,1493,98,3670,566,1959,19386,225
2023-02-01,22,18424,702,1526,1256,1181,6576,1418,97,3549,569,1856,18729,305
2023-02-01,23,17407,689,1494,1188,1102,6242,1327,94,3346,546,1726,17754,347
2023-02-01,24,16408,674,1468,1099,1043,5825,1242,92,3127,497,1656,16724,316
2023-02-02,1,16004,659,1444,1022,1021,5530,1194,91,3017,446,1649,16074,70
2023-02-02,2,15519,658,1414,1012,987,5332,1153,90,2911,442,1629,15630,111
2023-02-02,3,15267,660,1413,995,984,5171,1128,91,2867,438,1632,15379,112
2023-02-02,4,15107,654,1411,993,981,5130,1114,91,2840,447,1654,15316,209
2023-02-02,5,15300,658,1385,1012,988,5173,1118,92,2867,475,1695,15464,164
2023-02-02,6,15800,648,1388,1066,1044,5367,1162,95,2966,473,1780,15989,189
2023-02-02,7,17034,632,1418,1163,1147,5785,1254,99,3186,525,1926,17136,102
2023-02-02,8,18257,631,1495,1251,1181,6292,1350,100,3416,570,2100,18384,127
2023-02-02,9,18732,653,1545,1269,1154,6503,1385,100,3530,569,2111,18818,87
2023-02-02,10,18583,639,1535,1254,1146,6629,1388,99,3513,561,2016,18779,197
2023-02-02,11,18313,618,1501,1246,1111,6730,1375,96,3475,569,1766,18487,174
2023-02-02,12,17841,566,1492,1254,1087,6687,1339,99,3385,562,1530,18001,160
2023-02-02,13,17539,547,1502,1244,1035,6618,1282,98,3360,538,1466,17690,151
2023-02-02,14,17500,538,1497,1210,1034,6558,1264,100,3320,534,1448,17503,3
2023-02-02,15,17253,542,1501,1233,1025,6469,1292,101,3338,537,1490,17530,277
2023-02-02,16,17555,552,1513,1253,1027,6520,1337,104,3452,553,1593,17905,350
2023-02-02,17,18553,579,1556,1288,1110,6674,1401,105,3580,576,1862,18731,178
2023-02-02,18,19406,644,1572,1347,1190,6887,1493,109,3712,594,1971,19520,114
2023-02-02,19,19477,684,1543,1324,1190,6940,1528,109,3727,586,1957,19589,112
2023-02-02,20,19382,744,1614,1295,1172,6917,1522,106,3674,572,1916,19532,150
2023-02-02,21,19227,743,1652,1293,1166,6836,1500,105,3660,565,1875,19396,169
2023-02-02,22,18673,735,1611,1241,1181,6667,1453,105,3577,553,1773,18895,222
2023-02-02,23,17914,718,1599,1163,1133,6359,1370,104,3382,523,1677,18026,113
2023-02-02,24,17010,667,1598,1101,1090,5996,1301,103,3206,519,1632,17213,203
2023-02-03,1,16577,704,1582,1061,1068,5711,1256,97,3155,503,1634,16772,195
2023-02-03,2,16252,698,1570,1057,1067,5511,1227,97,3058,472,1649,16407,155
2023-02-03,3,16168,698,1560,1052,1071,5443,1229,99,2996,465,1667,16279,111
2023-02-03,4,16178,701,1537,1091,1092,5409,1235,101,2973,466,1717,16322,145
2023-02-03,5,16520,699,1551,1127,1115,5487,1259,100,3031,485,1772,16626,106
2023-02-03,6,17208,707,1550,1189,1172,5679,1316,101,3142,506,1865,17226,17
2023-02-03,7,18433,713,1550,1320,1224,6124,1421,102,3391,556,2037,18438,4
2023-02-03,8,19679,709,1566,1432,1296,6599,1532,109,3677,611,2196,19727,48
2023-02-03,9,20198,727,1574,1443,1242,6835,1584,114,3747,630,2223,20120,-77
2023-02-03,10,19935,724,1548,1449,1139,7015,1579,116,3706,624,2129,20029,94
2023-02-03,11,19664,701,1543,1432,1060,7085,1557,115,3713,621,1961,19787,123
2023-02-03,12,19553,688,1552,1426,1041,7182,1534,115,3703,631,1834,19706,153
2023-02-03,13,19612,684,1555,1440,1030,7200,1530,113,3690,637,1786,19666,54
2023-02-03,14,19586,681,1554,1485,1027,7187,1530,114,3669,614,1733,19594,7
2023-02-03,15,19620,675,1521,1489,1092,7168,1543,115,3590,605,1752,19551,-70
2023-02-03,16,19807,678,1510,1506,1207,7152,1560,115,3629,608,1810,19775,-32
2023-02-03,17,20459,691,1528,1563,1318,7206,1627,115,3715,630,1990,20383,-76
2023-02-03,18,21197,661,1548,1654,1425,7364,1724,114,3843,623,2144,21100,-97
2023-02-03,19,21388,661,1581,1646,1443,7455,1755,111,3835,640,2174,21301,-87
2023-02-03,20,21166,708,1554,1624,1437,7363,1731,111,3884,639,2126,21177,11
2023-02-03,21,20906,728,1556,1570,1407,7261,1693,116,3825,643,2083,20882,-24
2023-02-03,22,20342,727,1543,1511,1379,7054,1646,122,3725,619,1984,20310,-32
2023-02-03,23,19554,715,1558,1436,1350,6737,1587,121,3526,588,1881,19501,-53
2023-02-03,24,18833,697,1553,1371,1301,6366,1534,120,3345,540,1816,18642,-191
2023-02-04,1,18035,685,1512,1328,1255,6065,1481,114,3214,521,1805,17981,-54
2023-02-04,2,17628,639,1517,1329,1242,5858,1446,115,3150,515,1796,17606,-22
2023-02-04,3,17247,600,1497,1300,1251,5718,1424,114,3095,513,1810,17322,75
2023-02-04,4,17104,577,1537,1300,1246,5637,1408,110,3114,505,1824,17259,155
2023-02-04,5,17270,565,1530,1295,1248,5665,1406,108,3064,513,1842,17235,-35
2023-02-04,6,17349,561,1527,1307,1294,5699,1419,110,3097,514,1867,17397,48
2023-02-04,7,17722,565,1555,1364,1331,5873,1458,111,3150,542,1949,17899,177
2023-02-04,8,18504,617,1570,1418,1374,6083,1524,107,3356,568,2041,18657,153
2023-02-04,9,19021,647,1598,1441,1320,6325,1595,111,3431,600,2070,19137,116
2023-02-04,10,19503,672,1640,1450,1352,6678,1659,109,3560,617,2109,19846,342
2023-02-04,11,20046,669,1641,1480,1378,6892,1684,105,3615,618,2004,20085,39
2023-02-04,12,19900,666,1582,1493,1363,6968,1677,103,3606,608,1632,19698,-201
2023-02-04,13,19689,666,1559,1484,1366,7049,1660,102,3495,614,1545,19541,-148
2023-02-04,14,19190,662,1538,1487,1352,6953,1621,101,3375,609,1509,19206,16
2023-02-04,15,18732,653,1528,1490,1388,6820,1576,100,3243,581,1502,18881,149
2023-02-04,16,18556,635,1522,1489,1407,6716,1554,100,3198,561,1594,18775,220
2023-02-04,17,19051,648,1539,1493,1448,6695,1583,101,3307,583,1868,19266,214
2023-02-04,18,19764,677,1546,1570,1483,6826,1649,104,3473,601,1969,19899,135
2023-02-04,19,19847,677,1541,1582,1456,6954,1645,102,3499,599,1929,19984,138
2023-02-04,20,19201,676,1514,1532,1396,6769,1578,99,3413,589,1849,19415,214
2023-02-04,21,18610,677,1497,1474,1332,6566,1509,92,3325,583,1761,18816,207
2023-02-04,22,18227,661,1460,1439,1265,6337,1443,96,3236,538,1654,18129,-97
2023-02-04,23,17354,645,1365,1380,1187,6046,1356,98,3073,521,1526,17197,-157
2023-02-04,24,16219,639,1300,1289,1115,5704,1269,97,2890,495,1439,16237,18
2023-02-05,1,15372,623,1271,1215,1089,5400,1203,92,2735,494,1442,15564,192
2023-02-05,2,14971,614,1270,1180,1063,5179,1147,90,2689,502,1450,15185,214
2023-02-05,3,14791,611,1215,1167,1050,5052,1117,90,2638,493,1462,14894,104
2023-02-05,4,14577,610,1180,1150,1043,4950,1106,89,2613,498,1478,14718,141
2023-02-05,5,14560,605,1186,1140,1044,4872,1102,89,2607,509,1503,14658,97
2023-02-05,6,14802,605,1187,1171,1054,4926,1109,91,2636,513,1569,14862,60
2023-02-05,7,15207,608,1198,1225,1076,5038,1135,93,2706,506,1672,15257,51
2023-02-05,8,15698,614,1243,1254,1127,5168,1190,99,2816,533,1769,15812,115
2023-02-05,9,16275,635,1288,1289,1153,5364,1248,100,2914,524,1812,16327,52
2023-02-05,10,16570,652,1307,1336,1147,5568,1282,100,2894,517,1858,16661,91
2023-02-05,11,16572,647,1323,1360,1118,5651,1281,100,2944,492,1849,16765,193
2023-02-05,12,16666,643,1332,1359,1036,5861,1280,101,3013,530,1679,16833,166
2023-02-05,13,16629,640,1332,1358,986,5992,1262,102,3056,559,1499,16786,157
2023-02-05,14,16692,610,1339,1325,1008,5963,1233,100,3100,564,1646,16886,194
2023-02-05,15,17038,587,1329,1312,1065,5945,1237,101,3079,563,1848,17067,29
2023-02-05,16,17143,588,1331,1317,1115,5978,1286,103,3163,564,1846,17293,150
2023-02-05,17,17845,599,1392,1413,1170,6111,1356,108,3282,569,1934,17934,89
2023-02-05,18,18458,614,1409,1456,1236,6336,1438,109,3478,563,1932,18570,113
2023-02-05,19,18298,620,1406,1466,1226,6409,1441,106,3463,543,1899,18579,282
2023-02-05,20,17996,645,1413,1421,1206,6303,1391,106,3357,533,1859,18233,237
2023-02-05,21,17483,664,1409,1362,1157,6138,1341,104,3240,497,1810,17723,240
2023-02-05,22,16995,660,1391,1278,1087,5933,1274,101,3173,495,1699,17090,95
2023-02-05,23,15993,636,1365,1205,1019,5573,1178,95,2953,455,1605,16084,91
2023-02-05,24,14998,613,1359,1111,941,5233,1099,84,2865,436,1545,15286,289
2023-02-06,1,14694,615,1345,1067,937,5035,1049,87,2794,422,1546,14896,202
2023-02-06,2,14459,628,1366,1026,915,4887,1029,92,2750,408,1556,14656,198
2023-02-06,3,14414,630,1369,999,903,4801,1018,94,2710,407,1615,14546,132
2023-02-06,4,14636,634,1363,997,896,4748,1020,95,2690,411,1690,14544,-92
2023-02-06,5,14781,633,1366,1012,891,4832,1053,98,2730,419,1743,14776,-5
2023-02-06,6,15483,639,1353,1068,925,5097,1113,102,2887,456,1852,15493,10
2023-02-06,7,16651,647,1332,1170,992,5573,1226,108,3155,500,2028,16731,80
2023-02-06,8,18103,644,1393,1278,1087,6133,1339,115,3421,562,2203,18174,71
2023-02-06,9,18798,662,1394,1304,1103,6409,1367,119,3556,580,2260,18756,-42
2023-02-06,10,18645,650,1379,1278,951,6545,1331,119,3565,598,2278,18695,50
2023-02-06,11,18296,636,1329,1261,783,6613,1271,118,3572,614,2282,18478,182
2023-02-06,12,18171,632,1336,1244,731,6628,1202,116,3507,619,2279,18295,124
2023-02-06,13,17901,621,1379,1211,693,6584,1143,114,3434,587,2260,18026,125
2023-02-06,14,17475,618,1366,1184,657,6526,1094,113,3394,566,2236,17754,279
2023-02-06,15,17370,608,1361,1195,676,6436,1066,113,3382,568,2239,17643,273
2023-02-06,16,17567,610,1362,1196,787,6424,1113,113,3399,587,2253,17844,277
2023-02-06,17,18229,605,1400,1276,1026,6536,1260,116,3468,608,2267,18562,333
2023-02-06,18,19152,611,1399,1356,1255,6732,1429,121,3637,615,2198,19353,202
2023-02-06,19,19462,619,1457,1355,1292,6854,1487,121,3687,604,2119,19595,133
2023-02-06,20,19165,627,1454,1344,1279,6774,1466,115,3641,585,2060,19345,180
2023-02-06,21,18670,627,1479,1310,1254,6619,1421,113,3524,563,1970,18882,212
2023-02-06,22,17917,625,1499,1245,1200,6351,1355,108,3404,534,1815,18136,220
2023-02-06,23,16922,606,1495,1182,1132,5992,1266,100,3175,494,1666,17108,187
2023-02-06,24,15858,595,1469,1100,1044,5557,1168,92,2980,496,1582,16083,225
2023-02-07,1,15193,578,1435,1057,955,5235,1114,90,2850,468,1561,15344,151
2023-02-07,2,14835,563,1427,1023,921,5055,1084,94,2772,450,1551,14939,104
2023-02-07,3,14669,563,1401,1020,907,4926,1068,89,2758,428,1570,14731,62
2023-02-07,4,14719,559,1397,1075,929,4888,1063,86,2733,431,1569,14730,11
2023-02-07,5,14791,523,1375,1088,971,4918,1068,87,2729,461,1606,14827,36
2023-02-07,6,15149,482,1365,1120,1010,5078,1117,89,2794,482,1695,15234,85
2023-02-07,7,16302,501,1415,1235,1104,5517,1216,93,3002,502,1856,16441,139
2023-02-07,8,17553,539,1438,1310,1148,6016,1308,99,3258,564,2015,17697,144
2023-02-07,9,17673,555,1435,1312,1036,6201,1305,101,3303,571,2027,17845,171
2023-02-07,10,17536,555,1432,1251,873,6354,1301,100,3316,566,2032,17781,244
2023-02-07,11,17908,539,1438,1241,888,6506,1328,98,3356,579,1992,17964,56
2023-02-07,12,18138,529,1442,1277,959,6644,1304,99,3329,569,1934,18087,-51
2023-02-07,13,18002,525,1431,1296,1004,6603,1243,99,3282,586,1853,17923,-79
2023-02-07,14,17353,526,1418,1285,1072,6484,1230,100,3264,565,1528,17473,119
2023-02-07,15,17034,522,1410,1305,1085,6405,1233,98,3242,545,1429,17275,241
2023-02-07,16,17188,541,1404,1345,1115,6349,1254,99,3265,537,1539,17448,261
2023-02-07,17,17702,529,1426,1365,1149,6402,1318,106,3360,554,1833,18043,341
2023-02-07,18,18467,546,1399,1409,1184,6636,1388,112,3454,559,1937,18624,158
2023-02-07,19,18734,566,1422,1382,1203,6690,1400,109,3467,556,1940,18736,2
2023-02-07,20,18405,590,1431,1338,1125,6582,1377,102,3418,545,1934,18442,37
2023-02-07,21,17966,629,1426,1272,1050,6423,1340,101,3368,533,1886,18029,63
2023-02-07,22,17363,645,1393,1198,997,6167,1272,100,3224,520,1822,17338,-25
2023-02-07,23,16626,627,1355,1107,931,5784,1189,95,3042,488,1702,16319,-307
2023-02-07,24,15482,616,1333,1020,875,5367,1096,97,2876,447,1606,15334,-148
2023-02-08,1,14756,603,1256,960,842,5028,1036,88,2746,424,1623,14606,-150
2023-02-08,2,14244,594,1240,938,818,4845,1000,85,2679,408,1621,14227,-17
2023-02-08,3,14135,595,1232,926,809,4736,970,84,2614,405,1640,14012,-123
2023-02-08,4,14061,592,1224,925,803,4686,958,86,2574,408,1665,13921,-139
2023-02-08,5,14370,590,1211,937,823,4736,972,89,2610,435,1723,14126,-243
2023-02-08,6,14916,579,1242,973,865,4951,1026,96,2730,455,1832,14749,-167
2023-02-08,7,16192,581,1326,1071,957,5415,1135,104,2972,490,1998,16048,-143
2023-02-08,8,17665,602,1398,1166,1049,5981,1237,109,3254,554,2172,17522,-143
2023-02-08,9,17736,608,1374,1186,1047,6173,1242,109,3266,544,2156,17704,-32
2023-02-08,10,17477,601,1381,1165,963,6266,1173,107,3164,556,2077,17453,-24
2023-02-08,11,17137,569,1344,1122,867,6243,1083,108,3093,538,1859,16827,-310
2023-02-08,12,17033,546,1297,1078,776,6210,980,104,3052,519,1592,16154,-879
2023-02-08,13,16861,527,1280,1075,603,6168,945,103,3011,521,1552,15786,-1076
2023-02-08,14,15567,521,1282,1048,503,6149,921,101,2991,517,1564,15595,28
2023-02-08,15,15451,510,1280,1012,490,6090,921,102,2981,495,1623,15502,51
2023-02-08,16,15978,513,1282,1044,647,6099,981,99,3053,497,1866,16080,102
2023-02-08,17,17067,527,1350,1155,891,6224,1133,100,3206,520,2060,17165,98
2023-02-08,18,17939,560,1408,1258,1061,6442,1291,102,3343,548,2085,18098,159
2023-02-08,19,18393,581,1420,1261,1076,6572,1358,104,3409,557,2067,18404,11
2023-02-08,20,18098,616,1419,1226,1058,6489,1344,101,3390,549,2014,18206,108
2023-02-08,21,17563,615,1414,1191,1036,6364,1319,105,3331,550,1919,17844,281
2023-02-08,22,17066,599,1412,1138,974,6126,1258,100,3246,552,1817,17221,154
2023-02-08,23,16419,586,1414,1075,960,5773,1166,98,3035,508,1702,16316,-103
2023-02-08,24,15444,574,1390,1014,930,5379,1087,99,2915,458,1589,15436,-8
2023-02-09,1,14630,562,1346,924,909,5049,1040,94,2720,436,1585,14665,35
2023-02-09,2,14252,549,1333,894,905,4836,1005,90,2669,420,1618,14319,67
2023-02-09,3,14212,549,1340,892,873,4726,984,91,2619,427,1644,14146,-66
2023-02-09,4,14057,558,1346,901,872,4685,975,92,2583,414,1666,14093,35
2023-02-09,5,14068,568,1299,935,895,4714,991,93,2590,432,1699,14216,148
2023-02-09,6,14741,573,1301,1013,954,4911,1041,96,2722,464,1782,14857,115
2023-02-09,7,16054,572,1342,1119,1063,5381,1139,99,2981,496,1905,16098,44
2023-02-09,8,17419,578,1394,1216,1107,5967,1237,103,3279,553,2049,17482,63
2023-02-09,9,17671,598,1398,1220,1089,6223,1257,111,3387,554,2082,17920,249
2023-02-09,10,18063,607,1404,1240,1043,6364,1290,112,3472,590,2112,18233,170
2023-02-09,11,18346,591,1393,1211,1012,6474,1313,109,3519,586,2143,18352,6
2023-02-09,12,18486,560,1353,1235,1049,6611,1298,104,3565,599,2116,18489,4
2023-02-09,13,18445,567,1338,1240,1068,6674,1284,94,3534,592,1971,18362,-83
2023-02-09,14,18312,548,1305,1254,1073,6653,1280,97,3573,571,2063,18418,106
2023-02-09,15,18260,543,1329,1236,1106,6588,1290,101,3493,537,1971,18194,-66
2023-02-09,16,18001,543,1331,1257,1103,6573,1292,100,3504,519,1831,18054,52
